Year,Land der Staatsangehörigkeit,Kategorie,Units,Value
2010,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2.77777777777778
2010,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-17.5894813732652
2010,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.722232093714652
2009,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,93.9664218258132
2009,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-10.0018625442354
2009,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.74698241657269
2009,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2009,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.84070522734303
2009,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2009,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,29.412554849109
2009,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,21.2075401844939
2009,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,69.2489651094027
2009,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.11388387238001
2009,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-9.64163822525597
2009,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.65965339880643
2009,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.88735790561488
2009,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-79.6296296296296
2009,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.498364299200009
2009,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2.0532319391635
2009,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.64377321466115
2009,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.245098039215686
2009,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.796812749003984
2009,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-20.8946262383669
2009,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.17268786127168
2009,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.7866666666667
2009,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,12.9162191192266
2009,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-23.4963768115942
2009,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.86588493953829
2009,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.77260500724188
2009,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.74237710018668
2009,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.02306416079637
2009,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.89805097451274
2009,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.64197530864198
2009,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-13.235938641344
2009,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.70102668336634
2008,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,63.7985309548793
2008,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.64263984602968
2008,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.80725055339765
2008,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2008,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.14475719146304
2008,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2008,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,25.4231216978598
2008,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,17.588621849258
2008,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,43.7610881135423
2008,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.47359492146883
2008,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.79394197952218
2008,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.50011648954282
2008,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.45676885980021
2008,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-70.3703703703704
2008,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.494679011435731
2008,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.59695817490494
2008,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.33541243254608
2008,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.59313725490196
2008,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.186488090192422
2008,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-21.7051936355449
2008,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.31719653179191
2008,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,4.96
2008,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.35016111707841
2008,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-19.5289855072464
2008,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.80798827409307
2008,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.962135319677219
2008,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.186683260734287
2008,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.89612968150787
2008,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.19640179910045
2008,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.802469135802469
2008,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-9.93425858290723
2008,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.80828887550218
2007,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,22.9275970619098
2007,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.62531818464022
2007,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.18673516267803
2007,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2007,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.649551500154655
2007,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2007,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,17.5427599176144
2007,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,16.8204115632617
2007,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,26.9071555292726
2007,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.20943468505445
2007,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.38353242320819
2007,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.39165576444022
2007,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-6.79469514295556
2007,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-68.5185185185185
2007,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.0150246347312858
2007,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.80228136882129
2007,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.46422314107506
2007,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2007,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2.80579808425871
2007,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-15.550885619934
2007,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.830924855491329
2007,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,6.77333333333333
2007,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.6530612244898
2007,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-13.3333333333333
2007,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.11176255038476
2007,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.765570039313056
2007,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.777846919726198
2007,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.14727880980227
2007,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,4.19790104947526
2007,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.85185185185185
2007,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.54346238130022
2007,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.950624721009955
2006,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.734522560335782
2006,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.32818029428199
2006,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.74998955853485
2006,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2006,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.25270646458398
2006,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2006,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,9.45643413629444
2006,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,9.76460062320674
2006,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.709639266706091
2006,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.596508509823236
2006,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.21032423208191
2006,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.50452517070198
2006,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.0485704443679
2006,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,7.40740740740741
2006,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.199005539270993
2006,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.228136882129278
2006,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.28467306748896
2006,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.857843137254902
2006,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.26354157836738
2006,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.83548483938757
2006,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.98699421965318
2006,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.57333333333333
2006,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.7593984962406
2006,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.15579710144928
2006,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.58336386954929
2006,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.16904614111318
2006,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.528935905413815
2006,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.74974841569886
2006,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.79910044977511
2006,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.91358024691358
2006,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.56318480642805
2006,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.591350550179204
2005,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2005,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
